Date	Ticker	Change %	Stock Exchange
2026-06-05	INTT	-12.648	nysemkt stocks
2026-06-05	SCZM	-12.637	nasdaq stocks
2026-06-05	SHLS	-12.621	nasdaq stocks
2026-06-05	EH	-12.569	nasdaq stocks
2026-06-05	XXII	-12.552	nasdaq stocks
2026-06-05	PWRL	-12.55	nasdaq stocks
2026-06-05	JOBY	-12.546	nyse stocks
2026-06-05	IE	-12.519	nysemkt stocks
2026-06-05	NRGV	-12.48	nyse stocks
2026-06-05	AOSL	-12.479	nasdaq stocks
2026-06-05	PENG	-12.381	nasdaq stocks
2026-06-05	CHPT	-12.379	nyse stocks
2026-06-05	MRAM	-12.37	nasdaq stocks
2026-06-05	WYFI	-12.326	nasdaq stocks
2026-06-05	AXTI	-12.319	nasdaq stocks
2026-06-05	GENB	-12.27	nasdaq stocks
2026-06-05	SEDG	-12.256	nasdaq stocks
2026-06-05	ADUR	-12.249	nasdaq stocks
2026-06-05	ECOR	-12.121	nasdaq stocks
2026-06-05	MRVL	-12.03	nasdaq stocks
2026-06-05	SUPX	-12.0	nasdaq stocks
2026-06-05	SPIR	-12.0	nyse stocks
2026-06-05	VOYG	-11.97	nyse stocks
2026-06-05	TMCR	-11.963	nasdaq stocks
2026-06-05	TMC	-11.962	nasdaq stocks
2026-06-05	OPAD	-11.814	nyse stocks
2026-06-05	RVI	-11.813	nyse stocks
2026-06-05	CRNC	-11.804	nasdaq stocks
2026-06-05	MNTS	-11.765	nasdaq stocks
2026-06-05	OUST	-11.685	nasdaq stocks
2026-06-05	USAU	-11.657	nasdaq stocks
2026-06-05	QUIK	-11.629	nasdaq stocks
2026-06-05	ASYS	-11.569	nasdaq stocks
2026-06-05	MXL	-11.569	nasdaq stocks
2026-06-05	LEU	-11.509	nysemkt stocks
2026-06-05	SA	-11.466	nyse stocks
2026-06-05	TTXU	-11.462	nyse stocks
2026-06-05	IMUX	-11.447	nasdaq stocks
2026-06-05	SVM	-11.384	nysemkt stocks
2026-06-05	ACHR	-11.36	nyse stocks
2026-06-05	OCC	-11.351	nasdaq stocks
2026-06-05	SATL	-11.347	nasdaq stocks
2026-06-05	CPSH	-11.346	nasdaq stocks
2026-06-05	RDW	-11.298	nyse stocks
2026-06-05	RGNX	-11.274	nasdaq stocks
2026-06-05	RGC	-11.156	nasdaq stocks
2026-06-05	FIRY	-11.076	nyse stocks
2026-06-05	ISOU	-11.072	nysemkt stocks
2026-06-05	ENVX	-11.07	nasdaq stocks
2026-06-05	INV	-11.035	nasdaq stocks
2026-06-05	LTRX	-11.02	nasdaq stocks
2026-06-05	ANL	-10.935	nasdaq stocks
2026-06-05	RGTI	-10.878	nasdaq stocks
2026-06-05	AG	-10.837	nyse stocks
2026-06-05	DUKR	-10.836	nasdaq stocks
2026-06-05	BMM	-10.824	nasdaq stocks
2026-06-05	RNAC	-10.813	nasdaq stocks
2026-06-05	RFIL	-10.808	nasdaq stocks
2026-06-05	MIND	-10.791	nasdaq stocks
2026-06-05	MUX	-10.786	nyse stocks
2026-06-05	SLSR	-10.761	nysemkt stocks
2026-06-05	AEHR	-10.76	nasdaq stocks
2026-06-05	PUSA	-10.727	nasdaq stocks
2026-06-05	UP	-10.67	nyse stocks
2026-06-05	AMPG	-10.622	nasdaq stocks
2026-06-05	IONQ	-10.597	nyse stocks
2026-06-05	EXK	-10.565	nyse stocks
2026-06-05	DPRO	-10.556	nasdaq stocks
2026-06-05	ACMR	-10.531	nasdaq stocks
2026-06-05	RVMDW	-10.526	nasdaq stocks
2026-06-05	KOPN	-10.526	nasdaq stocks
2026-06-05	RCAT	-10.519	nasdaq stocks
2026-06-05	AIRO	-10.486	nasdaq stocks
2026-06-05	MAKO	-10.475	nasdaq stocks
2026-06-05	ARRY	-10.465	nasdaq stocks
2026-06-05	VOXR	-10.409	nasdaq stocks
2026-06-05	NB	-10.393	nasdaq stocks
2026-06-05	AMRC	-10.362	nyse stocks
2026-06-05	OKLO	-10.355	nyse stocks
2026-06-05	VCIG	-10.349	nasdaq stocks
2026-06-05	HQ	-10.347	nasdaq stocks
2026-06-05	LPTH	-10.33	nasdaq stocks
2026-06-05	FEMY	-10.324	nasdaq stocks
2026-06-05	WOK	-10.309	nasdaq stocks
2026-06-05	TSXU	-10.304	nyse stocks
2026-06-05	AP	-10.294	nyse stocks
2026-06-05	ASBP	-10.252	nasdaq stocks
2026-06-05	SYNA	-10.21	nasdaq stocks
2026-06-05	LUNR	-10.203	nasdaq stocks
2026-06-05	QBTS	-10.203	nyse stocks
2026-06-05	HNRG	-10.194	nasdaq stocks
2026-06-05	SOC	-10.191	nyse stocks
2026-06-05	ARTV	-10.164	nasdaq stocks
2026-06-05	ASM	-10.0	nysemkt stocks
2026-06-05	AMPX	-9.968	nyse stocks
2026-06-05	FN	-9.962	nyse stocks
2026-06-05	INFQ	-9.901	nyse stocks
2026-06-05	ALGM	-9.883	nasdaq stocks
2026-06-05	AMBQ	-9.84	nyse stocks
2026-06-05	GRPN	-9.836	nasdaq stocks
2026-06-05	NEXA	-9.813	nyse stocks
2026-06-05	ABSI	-9.796	nasdaq stocks
2026-06-05	AYA	-9.789	nasdaq stocks
2026-06-05	SIMO	-9.789	nasdaq stocks
2026-06-05	ELE	-9.789	nasdaq stocks
2026-06-05	BRAI	-9.75	nasdaq stocks
2026-06-05	CLS	-9.746	nyse stocks
2026-06-05	SKE	-9.721	nyse stocks
2026-06-05	BEAM	-9.719	nasdaq stocks
2026-06-05	NXT	-9.701	nasdaq stocks
2026-06-05	ACET	-9.689	nasdaq stocks
2026-06-05	GEOS	-9.647	nasdaq stocks
2026-06-05	CEVA	-9.633	nasdaq stocks
2026-06-05	LCID	-9.629	nasdaq stocks
2026-06-05	RMBS	-9.539	nasdaq stocks
2026-06-05	LAR	-9.539	nyse stocks
2026-06-05	HYLN	-9.53	nysemkt stocks
2026-06-05	HBM	-9.52	nyse stocks
2026-06-05	ASTS	-9.494	nasdaq stocks
2026-06-05	REA	-9.473	nyse stocks
2026-06-05	CTGO	-9.451	nysemkt stocks
2026-06-05	MBLY	-9.426	nasdaq stocks
2026-06-05	PSNL	-9.413	nasdaq stocks
2026-06-05	ABCL	-9.356	nasdaq stocks
2026-06-05	TGB	-9.332	nysemkt stocks
2026-06-05	INSM	-9.327	nasdaq stocks
2026-06-05	XE	-9.318	nasdaq stocks
2026-06-05	QCOM	-9.312	nasdaq stocks
2026-06-05	EOSE	-9.295	nasdaq stocks
2026-06-05	SDGR	-9.274	nasdaq stocks
2026-06-05	KVHI	-9.255	nasdaq stocks
2026-06-05	CNL	-9.24	nysemkt stocks
2026-06-05	AIRS	-9.236	nasdaq stocks
2026-06-05	IPGP	-9.156	nasdaq stocks
2026-06-05	SSMR	-9.15	nyse stocks
2026-06-05	SLON	-9.127	nyse stocks
2026-06-05	CRCO	-9.125	nyse stocks
2026-06-05	FLY	-9.059	nasdaq stocks
2026-06-05	ELMT	-9.057	nasdaq stocks
2026-06-05	HL	-9.046	nyse stocks
2026-06-05	CLPT	-9.04	nasdaq stocks
2026-06-05	AMBA	-9.023	nasdaq stocks
2026-06-05	NG	-8.966	nysemkt stocks
2026-06-05	RIVN	-8.964	nasdaq stocks
2026-06-05	ASPI	-8.961	nasdaq stocks
2026-06-05	DRTS	-8.958	nasdaq stocks
2026-06-05	UCTT	-8.958	nasdaq stocks
2026-06-05	ADTN	-8.929	nasdaq stocks
2026-06-05	HPK	-8.916	nasdaq stocks
2026-06-05	KOD	-8.912	nasdaq stocks
2026-06-05	ALAR	-8.89	nasdaq stocks
2026-06-05	SILC	-8.889	nasdaq stocks
2026-06-05	CRCL	-8.887	nyse stocks
2026-06-05	IDR	-8.871	nysemkt stocks
2026-06-05	BW	-8.858	nyse stocks
2026-06-05	PI	-8.794	nasdaq stocks
2026-06-05	SHAZ	-8.794	nasdaq stocks
2026-06-05	ATOM	-8.785	nasdaq stocks
2026-06-05	SLJY	-8.777	nyse stocks
2026-06-05	EAF	-8.691	nyse stocks
2026-06-05	PCLA	-8.685	nasdaq stocks
2026-06-05	FSLR	-8.681	nasdaq stocks
2026-06-05	QUBT	-8.67	nasdaq stocks
2026-06-05	ONDS	-8.669	nasdaq stocks
2026-06-05	BVN	-8.663	nyse stocks
2026-06-05	TEM	-8.658	nasdaq stocks
2026-06-05	PUMP	-8.617	nyse stocks
2026-06-05	ARCT	-8.579	nasdaq stocks
2026-06-05	DC	-8.577	nysemkt stocks
2026-06-05	STRL	-8.52	nasdaq stocks
2026-06-05	ERAS	-8.486	nasdaq stocks
2026-06-05	WNC	-8.479	nyse stocks
2026-06-05	ARIS	-8.474	nyse stocks
2026-06-05	BTU	-8.469	nyse stocks
2026-06-05	MU	-8.465	nasdaq stocks
2026-06-05	WKEY	-8.455	nasdaq stocks
2026-06-05	PCT	-8.449	nasdaq stocks
2026-06-05	ASPN	-8.442	nyse stocks
2026-06-05	MANE	-8.42	nyse stocks
2026-06-05	CIFR	-8.389	nasdaq stocks
2026-06-05	CSIQ	-8.382	nasdaq stocks
2026-06-05	IREN	-8.363	nasdaq stocks
2026-06-05	STRO	-8.36	nasdaq stocks
2026-06-05	PAR	-8.342	nyse stocks
2026-06-05	VICR	-8.33	nasdaq stocks
2026-06-05	SLN	-8.321	nasdaq stocks
2026-06-05	TNGX	-8.311	nasdaq stocks
2026-06-05	BKSY	-8.309	nyse stocks
2026-06-05	UEC	-8.309	nysemkt stocks
2026-06-05	IPX	-8.281	nasdaq stocks
2026-06-05	MWC	-8.276	nasdaq stocks
2026-06-05	ALM	-8.272	nasdaq stocks
2026-06-05	NVDB	-8.255	nyse stocks
2026-06-05	HUT	-8.237	nasdaq stocks
2026-06-05	VWAV	-8.231	nasdaq stocks
2026-06-05	LBRT	-8.226	nyse stocks
2026-06-05	ANGI	-8.217	nasdaq stocks
2026-06-05	UAMY	-8.214	nysemkt stocks
2026-06-05	ALOY	-8.199	nasdaq stocks
2026-06-05	LASR	-8.191	nasdaq stocks
2026-06-05	NOK	-8.174	nyse stocks
2026-06-05	LUMN	-8.143	nyse stocks
2026-06-05	OBE	-8.126	nysemkt stocks
2026-06-05	KLRA	-8.125	nasdaq stocks
2026-06-05	TER	-8.115	nasdaq stocks
2026-06-05	MEI	-8.084	nyse stocks
2026-06-05	EIKN	-8.078	nasdaq stocks
2026-06-05	CRML	-8.066	nasdaq stocks
2026-06-05	TRAX	-8.056	nasdaq stocks
2026-06-05	CDE	-8.034	nyse stocks
2026-06-05	SOTK	-8.0	nasdaq stocks
2026-06-05	MARA	-7.991	nasdaq stocks
2026-06-05	CLFD	-7.942	nasdaq stocks
2026-06-05	LVO	-7.939	nasdaq stocks
2026-06-05	TRDA	-7.937	nasdaq stocks
2026-06-05	GFS	-7.89	nasdaq stocks
2026-06-05	TXNU	-7.882	nyse stocks
2026-06-05	CCJ	-7.873	nyse stocks
2026-06-05	AMKR	-7.872	nasdaq stocks
2026-06-05	BBCP	-7.869	nasdaq stocks
2026-06-05	AVEX	-7.857	nyse stocks
2026-06-05	COIA	-7.846	nyse stocks
2026-06-05	XXI	-7.843	nyse stocks
2026-06-05	VOR	-7.843	nasdaq stocks
2026-06-05	ANRO	-7.778	nyse stocks
2026-06-05	SGML	-7.778	nasdaq stocks
2026-06-05	CWH	-7.77	nyse stocks
2026-06-05	VIAV	-7.758	nasdaq stocks
2026-06-05	ICHR	-7.73	nasdaq stocks
2026-06-05	NBIS	-7.709	nasdaq stocks
2026-06-05	WATT	-7.703	nasdaq stocks
2026-06-05	PAAS	-7.701	nyse stocks
2026-06-05	COHU	-7.697	nasdaq stocks
2026-06-05	MASS	-7.683	nasdaq stocks
2026-06-05	MP	-7.676	nyse stocks
2026-06-05	FOXX	-7.664	nasdaq stocks
2026-06-05	GRRR	-7.651	nasdaq stocks
2026-06-05	LNZA	-7.644	nasdaq stocks
2026-06-05	DNA	-7.64	nyse stocks
2026-06-05	CPNG	-7.622	nyse stocks
2026-06-05	LYEL	-7.621	nasdaq stocks
2026-06-05	CADL	-7.6	nasdaq stocks
2026-06-05	VALN	-7.589	nasdaq stocks
2026-06-05	HYMC	-7.587	nasdaq stocks
2026-06-05	AAOI	-7.58	nasdaq stocks
2026-06-05	HLIT	-7.556	nasdaq stocks
2026-06-05	BGDE	-7.542	nasdaq stocks
2026-06-05	GILT	-7.526	nasdaq stocks
2026-06-05	AVBP	-7.519	nasdaq stocks
2026-06-05	CENX	-7.518	nasdaq stocks
2026-06-05	OSS	-7.507	nasdaq stocks
2026-06-05	EFXT	-7.507	nyse stocks
2026-06-05	ALAB	-7.495	nasdaq stocks
2026-06-05	SMCI	-7.489	nasdaq stocks
2026-06-05	CGAU	-7.455	nyse stocks
2026-06-05	TOYO	-7.446	nasdaq stocks
2026-06-05	SCCO	-7.438	nyse stocks
2026-06-05	GLXY	-7.437	nasdaq stocks
2026-06-05	CRSP	-7.43	nasdaq stocks
2026-06-05	INYY	-7.424	nyse stocks
2026-06-05	NINE	-7.389	nyse stocks
2026-06-05	NXE	-7.387	nyse stocks
2026-06-05	IAG	-7.36	nyse stocks
2026-06-05	SRTA	-7.36	nasdaq stocks
2026-06-05	NNE	-7.337	nasdaq stocks
2026-06-05	IMOS	-7.335	nasdaq stocks
2026-06-05	ARM	-7.322	nasdaq stocks
2026-06-05	RUN	-7.321	nasdaq stocks
2026-06-05	SPAI	-7.288	nasdaq stocks
2026-06-05	BLSH	-7.258	nyse stocks
2026-06-05	STK	-7.255	nyse stocks
2026-06-05	AEYE	-7.252	nasdaq stocks
2026-06-05	ASA	-7.235	nyse stocks
2026-06-05	LSCC	-7.228	nasdaq stocks
2026-06-05	WGS	-7.215	nasdaq stocks
2026-06-05	SNDK	-7.189	nasdaq stocks
2026-06-05	WPM	-7.187	nyse stocks
2026-06-05	SPTX	-7.171	nasdaq stocks
2026-06-05	XNDU	-7.127	nasdaq stocks
2026-06-05	MPWR	-7.105	nasdaq stocks
2026-06-05	GDYN	-7.092	nasdaq stocks
2026-06-05	NNAVW	-7.091	nasdaq stocks
2026-06-05	CRSR	-7.073	nasdaq stocks
2026-06-05	INTC	-7.072	nasdaq stocks
2026-06-05	ON	-7.069	nasdaq stocks
2026-06-05	PONY	-7.066	nasdaq stocks
2026-06-05	SLS	-7.062	nasdaq stocks
2026-06-05	TSLA	-7.061	nasdaq stocks
2026-06-05	BIOA	-7.054	nasdaq stocks
2026-06-05	KRMN	-7.05	nyse stocks
2026-06-05	FSLY	-7.029	nasdaq stocks
2026-06-05	PTEN	-7.027	nasdaq stocks
2026-06-05	RILY	-7.025	nasdaq stocks
2026-06-05	RIOT	-7.016	nasdaq stocks
2026-06-05	RLAY	-7.015	nasdaq stocks
2026-06-05	ORCL	-7.007	nyse stocks
2026-06-05	CMCO	-7.004	nasdaq stocks
2026-06-05	HPE	-7.003	nyse stocks
2026-06-05	ELVA	-7.002	nasdaq stocks
2026-06-05	ADEA	-6.996	nasdaq stocks
2026-06-05	COHR	-6.978	nyse stocks
2026-06-05	FEIM	-6.97	nasdaq stocks
2026-06-05	SONO	-6.944	nasdaq stocks
2026-06-05	SMTC	-6.94	nasdaq stocks
2026-06-05	BETR	-6.936	nasdaq stocks
2026-06-05	JKS	-6.914	nyse stocks
2026-06-05	ZSQR	-6.912	nasdaq stocks
2026-06-05	MPLT	-6.91	nasdaq stocks
2026-06-05	TNXP	-6.908	nasdaq stocks
2026-06-05	GENI	-6.907	nyse stocks
2026-06-05	HSAI	-6.898	nasdaq stocks
2026-06-05	CTNM	-6.888	nasdaq stocks
2026-06-05	YYAI	-6.876	nasdaq stocks
2026-06-05	SBMT	-6.874	nysemkt stocks
2026-06-05	GHRS	-6.867	nasdaq stocks
2026-06-05	CVRX	-6.846	nasdaq stocks
2026-06-05	PS	-6.84	nyse stocks
2026-06-05	ZOOZ	-6.828	nasdaq stocks
2026-06-05	BOBS	-6.823	nyse stocks
2026-06-05	ALTG	-6.821	nyse stocks
2026-06-05	AESI	-6.816	nyse stocks
2026-06-05	KE	-6.813	nasdaq stocks
2026-06-05	SITM	-6.778	nasdaq stocks
2026-06-05	TSEM	-6.776	nasdaq stocks
2026-06-05	MOBI	-6.77	nasdaq stocks
2026-06-05	SBET	-6.745	nasdaq stocks
2026-06-05	NN	-6.739	nasdaq stocks
2026-06-05	SLVX	-6.727	nyse stocks
2026-06-05	ASX	-6.716	nyse stocks
2026-06-05	STRZ	-6.712	nasdaq stocks
2026-06-05	AVAV	-6.709	nasdaq stocks
2026-06-05	DRUG	-6.708	nasdaq stocks
2026-06-05	FIGR	-6.682	nasdaq stocks
2026-06-05	MLEC	-6.679	nasdaq stocks
2026-06-05	CAMT	-6.669	nasdaq stocks
2026-06-05	BULL	-6.667	nasdaq stocks
2026-06-05	TTAN	-6.659	nasdaq stocks
2026-06-05	POWI	-6.631	nasdaq stocks
2026-06-05	NET	-6.63	nyse stocks
2026-06-05	AMLX	-6.625	nasdaq stocks
2026-06-05	NTLA	-6.621	nasdaq stocks
2026-06-05	AMSC	-6.617	nasdaq stocks
2026-06-05	DXYZ	-6.615	nyse stocks
2026-06-05	UNCY	-6.613	nasdaq stocks
2026-06-05	BTDR	-6.604	nasdaq stocks
2026-06-05	GFR	-6.601	nyse stocks
2026-06-05	METC	-6.597	nasdaq stocks
2026-06-05	ELVR	-6.583	nasdaq stocks
2026-06-05	XPRO	-6.561	nyse stocks
2026-06-05	OIS	-6.559	nyse stocks
2026-06-05	MWH	-6.553	nasdaq stocks
2026-06-05	CE	-6.538	nyse stocks
2026-06-05	NSIT	-6.535	nasdaq stocks
2026-06-05	MDB	-6.532	nasdaq stocks
2026-06-05	OCUL	-6.516	nasdaq stocks
2026-06-05	BB	-6.506	nyse stocks
2026-06-05	WW	-6.502	nasdaq stocks
2026-06-05	ENTG	-6.501	nasdaq stocks
2026-06-05	AMD	-6.499	nasdaq stocks
2026-06-05	IRDM	-6.496	nasdaq stocks
2026-06-05	MSLE	-6.489	nasdaq stocks
2026-06-05	BMNR	-6.471	nysemkt stocks
2026-06-05	SOUN	-6.456	nasdaq stocks
2026-06-05	VNET	-6.455	nasdaq stocks
2026-06-05	PPTA	-6.451	nasdaq stocks
2026-06-05	KDK	-6.442	nasdaq stocks
2026-06-05	OSIS	-6.435	nasdaq stocks
2026-06-05	MRLN	-6.42	nasdaq stocks
2026-06-05	NTGR	-6.413	nasdaq stocks
2026-06-05	CDNS	-6.413	nasdaq stocks
2026-06-05	KYTX	-6.407	nasdaq stocks
2026-06-05	QDEL	-6.401	nasdaq stocks
2026-06-05	MRNA	-6.393	nasdaq stocks
2026-06-05	ORIC	-6.375	nasdaq stocks
2026-06-05	GRAL	-6.313	nasdaq stocks
2026-06-05	AUGO	-6.284	nasdaq stocks
2026-06-05	WRD	-6.277	nasdaq stocks
2026-06-05	MAIR	-6.259	nyse stocks
2026-06-05	DXC	-6.243	nyse stocks
2026-06-05	EVLV	-6.23	nasdaq stocks
2026-06-05	GLW	-6.229	nyse stocks
2026-06-05	GLUE	-6.216	nasdaq stocks
2026-06-05	SLDB	-6.206	nasdaq stocks
2026-06-05	MOVE	-6.185	nasdaq stocks
2026-06-05	AAON	-6.165	nasdaq stocks
2026-06-05	AIAI	-6.165	nasdaq stocks
2026-06-05	SGP	-6.156	nasdaq stocks
2026-06-05	AA	-6.149	nyse stocks
2026-06-05	TSHA	-6.143	nasdaq stocks
2026-06-05	SSRM	-6.131	nasdaq stocks
2026-06-05	KODK	-6.114	nyse stocks
2026-06-05	WDC	-6.112	nasdaq stocks
2026-06-05	BLLN	-6.111	nasdaq stocks
2026-06-05	FCX	-6.098	nyse stocks
2026-06-05	JTAI	-6.09	nasdaq stocks
2026-06-05	ADPT	-6.087	nasdaq stocks
2026-06-05	TTRX	-6.087	nasdaq stocks
2026-06-05	INKT	-6.082	nasdaq stocks
2026-06-05	BHYP	-6.062	nyse stocks
2026-06-05	AUR	-6.045	nasdaq stocks
2026-06-05	NKLR	-6.04	nasdaq stocks
2026-06-05	SEI	-6.039	nyse stocks
2026-06-05	PTON	-6.026	nasdaq stocks
2026-06-05	KGC	-6.022	nyse stocks
2026-06-05	OII	-6.021	nyse stocks
2026-06-05	RARE	-6.006	nasdaq stocks
2026-06-05	VSAT	-6.0	nasdaq stocks
2026-06-05	FPS	-5.994	nyse stocks
2026-06-05	KRO	-5.994	nyse stocks
2026-06-05	TTMI	-5.994	nasdaq stocks
2026-06-05	MGTX	-5.956	nasdaq stocks
2026-06-05	SION	-5.939	nasdaq stocks
2026-06-05	FORM	-5.933	nasdaq stocks
2026-06-05	CRK	-5.933	nyse stocks
2026-06-05	ALMS	-5.926	nasdaq stocks
2026-06-05	CMPS	-5.92	nasdaq stocks
2026-06-05	QNT	-5.92	nasdaq stocks
2026-06-05	APLD	-5.914	nasdaq stocks
2026-06-05	DBI	-5.909	nyse stocks
2026-06-05	ONTO	-5.908	nyse stocks
2026-06-05	MTA	-5.898	nysemkt stocks
2026-06-05	CLB	-5.895	nyse stocks
2026-06-05	SPCB	-5.882	nasdaq stocks
2026-06-05	USGO	-5.882	nasdaq stocks
2026-06-05	TRNS	-5.88	nasdaq stocks
2026-06-05	UFOX	-5.862	nasdaq stocks
2026-06-05	BE	-5.854	nyse stocks
2026-06-05	CGEM	-5.85	nasdaq stocks
2026-06-05	FRHC	-5.844	nasdaq stocks
2026-06-05	SKYH	-5.821	nysemkt stocks
2026-06-05	DYN	-5.804	nasdaq stocks
2026-06-05	MITK	-5.793	nasdaq stocks
2026-06-05	CODA	-5.778	nasdaq stocks
2026-06-05	NAVN	-5.778	nasdaq stocks
2026-06-05	ULBI	-5.775	nasdaq stocks
2026-06-05	SWKS	-5.769	nasdaq stocks
2026-06-05	P	-5.765	nyse stocks
2026-06-05	UPLD	-5.76	nasdaq stocks
2026-06-05	EEFT	-5.758	nasdaq stocks
2026-06-05	AGI	-5.757	nyse stocks
2026-06-05	U	-5.751	nyse stocks
2026-06-05	DFIN	-5.747	nyse stocks
2026-06-05	VTVT	-5.72	nasdaq stocks
2026-06-05	SANM	-5.719	nasdaq stocks
2026-06-05	BLZE	-5.711	nasdaq stocks
2026-06-05	EDN	-5.71	nyse stocks
2026-06-05	AMOD	-5.702	nasdaq stocks
2026-06-05	AGRO	-5.698	nyse stocks
2026-06-05	BODI	-5.697	nasdaq stocks
2026-06-05	GTE	-5.693	nysemkt stocks
2026-06-05	IPI	-5.692	nyse stocks
2026-06-05	NRXS	-5.687	nysemkt stocks
2026-06-05	SPRY	-5.678	nasdaq stocks
2026-06-05	AADX	-5.674	nyse stocks
2026-06-05	CABO	-5.662	nyse stocks
2026-06-05	NTAP	-5.655	nasdaq stocks
2026-06-05	NOW	-5.655	nyse stocks
2026-06-05	CORZW	-5.652	nasdaq stocks
2026-06-05	TTD	-5.629	nasdaq stocks
2026-06-05	RES	-5.613	nyse stocks
2026-06-05	SMRF	-5.6	nyse stocks
2026-06-05	MCHP	-5.584	nasdaq stocks
2026-06-05	PTGX	-5.575	nasdaq stocks
2026-06-05	KLAC	-5.572	nasdaq stocks
2026-06-05	BBOT	-5.569	nasdaq stocks
2026-06-05	BTCU	-5.566	nyse stocks
2026-06-05	AMAT	-5.566	nasdaq stocks
2026-06-05	TSNF	-5.561	nyse stocks
2026-06-05	GH	-5.556	nasdaq stocks
2026-06-05	KLIC	-5.553	nasdaq stocks
2026-06-05	CLNN	-5.546	nasdaq stocks
2026-06-05	KD	-5.528	nyse stocks
2026-06-05	SE	-5.523	nyse stocks
2026-06-05	FTRE	-5.52	nasdaq stocks
2026-06-05	SSYS	-5.502	nasdaq stocks
2026-06-05	IMMX	-5.496	nasdaq stocks
2026-06-05	SEAT	-5.495	nasdaq stocks
2026-06-05	HMY	-5.475	nyse stocks
2026-06-05	LEE	-5.474	nasdaq stocks
2026-06-05	CSCO	-5.467	nasdaq stocks
2026-06-05	LRCX	-5.464	nasdaq stocks
2026-06-05	BUDA	-5.461	nyse stocks
2026-06-05	WTTR	-5.459	nyse stocks
2026-06-05	WRBY	-5.452	nyse stocks
2026-06-05	ABEO	-5.45	nasdaq stocks
2026-06-05	LAKE	-5.449	nasdaq stocks
2026-06-05	ADDS	-5.444	nyse stocks
2026-06-05	TALO	-5.435	nyse stocks
2026-06-05	SERV	-5.433	nasdaq stocks
2026-06-05	DIOD	-5.428	nasdaq stocks
2026-06-05	WVE	-5.428	nasdaq stocks
2026-06-05	MTSI	-5.422	nasdaq stocks
2026-06-05	HP	-5.404	nyse stocks
2026-06-05	LITE	-5.382	nasdaq stocks
2026-06-05	PDS	-5.382	nyse stocks
2026-06-05	UPST	-5.377	nasdaq stocks
2026-06-05	EXOD	-5.376	nysemkt stocks
2026-06-05	VECO	-5.375	nasdaq stocks
2026-06-05	FNV	-5.369	nyse stocks
2026-06-05	AVGO	-5.367	nasdaq stocks
2026-06-05	LMB	-5.358	nasdaq stocks
2026-06-05	ARXS	-5.355	nasdaq stocks
2026-06-05	AKTX	-5.353	nasdaq stocks
2026-06-05	METCB	-5.343	nasdaq stocks
2026-06-05	AFRM	-5.343	nasdaq stocks
2026-06-05	AEIS	-5.338	nasdaq stocks
2026-06-05	BIDU	-5.335	nasdaq stocks
2026-06-05	NUCL	-5.327	nasdaq stocks
2026-06-05	NXPI	-5.315	nasdaq stocks
2026-06-05	SYM	-5.312	nasdaq stocks
2026-06-05	GIII	-5.309	nasdaq stocks
2026-06-05	TSSI	-5.308	nasdaq stocks
2026-06-05	TXG	-5.306	nasdaq stocks
2026-06-05	Q	-5.3	nyse stocks
2026-06-05	NVMI	-5.291	nasdaq stocks
2026-06-05	CLMT	-5.279	nasdaq stocks
2026-06-05	WFRD	-5.265	nasdaq stocks
2026-06-05	SNAP	-5.263	nyse stocks
2026-06-05	UUU	-5.263	nysemkt stocks
2026-06-05	SGRT	-5.256	nyse stocks
2026-06-05	RCUS	-5.25	nyse stocks
2026-06-05	SD	-5.246	nyse stocks
2026-06-05	SPRB	-5.242	nasdaq stocks
2026-06-05	LINC	-5.237	nasdaq stocks
2026-06-05	B	-5.235	nyse stocks
2026-06-05	AKAM	-5.233	nasdaq stocks
2026-06-05	MESO	-5.227	nasdaq stocks
2026-06-05	ELTK	-5.224	nasdaq stocks
2026-06-05	QFIN	-5.219	nasdaq stocks
2026-06-05	ACLS	-5.205	nasdaq stocks
2026-06-05	EGY	-5.197	nyse stocks
2026-06-05	MRCY	-5.197	nasdaq stocks
2026-06-05	KMTS	-5.183	nasdaq stocks
2026-06-05	ELTX	-5.169	nasdaq stocks
2026-06-05	KEN	-5.165	nyse stocks
2026-06-05	DJT	-5.161	nasdaq stocks
2026-06-05	PDFS	-5.161	nasdaq stocks
2026-06-05	SBSW	-5.155	nyse stocks
2026-06-05	AUDC	-5.154	nasdaq stocks
2026-06-05	AVNW	-5.152	nasdaq stocks
2026-06-05	AEM	-5.152	nyse stocks
2026-06-05	GLOB	-5.151	nyse stocks
2026-06-05	PRTA	-5.135	nasdaq stocks
2026-06-05	NOV	-5.134	nyse stocks
2026-06-05	DRD	-5.132	nyse stocks
2026-06-05	BYRN	-5.128	nasdaq stocks
2026-06-05	TECK	-5.123	nyse stocks
2026-06-05	IRON	-5.12	nasdaq stocks
2026-06-05	AMR	-5.111	nyse stocks
2026-06-05	REPL	-5.11	nasdaq stocks
2026-06-05	IMNM	-5.087	nasdaq stocks
2026-06-05	TWI	-5.078	nyse stocks
2026-06-05	AEF	-5.075	nysemkt stocks
2026-06-05	SPPP	-5.073	nyse stocks
2026-06-05	SM	-5.069	nyse stocks
2026-06-05	APTV	-5.065	nyse stocks
2026-06-05	SRPT	-5.063	nasdaq stocks
2026-06-05	IBM	-5.053	nyse stocks
2026-06-05	ZD	-5.048	nasdaq stocks
2026-06-05	VLRS	-5.039	nyse stocks
