ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  FCEL        0.015658    0.002647  8.832174e-04     0.040001 0.003294 1.875857e+06   6180.0    0.014999    0.005001  0.001542  0.001348                 119       0.015658 0.013360
  AXTI        0.010209    0.003744 -3.474361e-03     0.419899 0.002963 1.053684e+07  31218.0    0.080002    0.059898 -0.003474 -0.015929                 115       0.010209 0.013357
  HYLN        0.018096    0.002674  3.157061e-03     0.030000 0.003478 6.215740e+06  21616.0    0.005000    0.005000  0.003157 -0.003137                 135       0.018096 0.013357
  TSEM        0.020165    0.004210  7.442837e-04     0.310028 0.004950 4.632394e+05   2293.0    0.000000    0.100006  0.000071 -0.007974                  73       0.020165 0.013354
  PRIM        0.025279    0.004232 -2.857123e-03     0.550003 0.003760 2.005483e+07  75404.0    0.120003    0.205002 -0.001843  0.019673                  42       0.025279 0.013340
   STM        0.010368    0.001394  2.911397e-03     0.229996 0.001171 1.590762e+07  18622.0    0.000000    0.019997  0.003050  0.005281                 141       0.010368 0.013339
  AMPG        0.003942    0.004057 -2.621229e-03     0.032100 0.004525 1.166652e+06   5279.0    0.010000    0.002100 -0.001365 -0.019330                 117       0.003942 0.013331
   STM        0.011749    0.002282  1.505002e-03     0.195000 0.003023 1.353234e+07  40911.0    0.070000    0.014999  0.001505  0.004701                  20       0.011749 0.013316
  AXTI        0.006026    0.002370  9.326818e-04     0.273895 0.002100 1.119402e+07  23504.0    0.018898    0.180000  0.001992  0.000870                 136       0.006026 0.013308
  AXTI        0.001788    0.003480 -1.723388e-03     0.168098 0.002705 7.750016e+06  20963.0    0.004997    0.023102 -0.003012 -0.005762                 113       0.001788 0.013301
   STM        0.009955    0.002568  5.733039e-05     0.180000 0.002414 1.801937e+07  43499.0    0.110001    0.065796  0.000614 -0.007041                  27       0.009955 0.013291
   ARM        0.003092    0.001232 -2.150766e-04     0.869995 0.001536 1.023212e+07  15713.0    0.289978    0.500000 -0.000215 -0.002867                 106       0.003092 0.013286
  LRCX        0.016857    0.001295  1.360154e-04     0.660004 0.001869 1.146392e+07  21431.0    0.309998    0.299988  0.000136  0.000939                 106       0.016857 0.013274
  BTGO        0.011474    0.005098 -1.134381e-02     0.080000 0.005940 2.732186e+06  16230.0    0.000000    0.015000 -0.007881 -0.015639                  38       0.011474 0.013272
  FCEL        0.016245    0.004234 -4.807636e-03     0.145000 0.003877 5.823933e+06  22577.0    0.015001    0.020000 -0.003283 -0.007843                  84       0.016245 0.013271
  HYLN        0.007004    0.003348 -3.875910e-03     0.041800 0.002282 5.509480e+06  12572.0    0.013200    0.003600 -0.000793  0.005477                 126       0.007004 0.013262
  AXTI        0.008595    0.002423 -1.864995e-03     0.460007 0.002206 1.104369e+07  24367.0    0.230003    0.080002 -0.002237  0.004189                 144       0.008595 0.013257
  AXTI        0.004990    0.003274 -4.965350e-03     0.465004 0.002605 8.491111e+06  22123.0    0.000000    0.060005 -0.005514 -0.008188                 111       0.004990 0.013248
  HYLN        0.015714    0.003827 -1.598650e-03     0.020100 0.003137 2.610523e+06   8189.0    0.000000    0.009900 -0.003145 -0.005480                 132       0.015714 0.013241
   STM        0.009321    0.001425  2.491871e-03     0.199997 0.000859 1.345631e+08 115625.0    0.004997    0.014999  0.002700 -0.001998                 125       0.009321 0.013237
  VELO        0.021634    0.003706 -1.710400e-03     0.085001 0.008075 2.898825e+06  23408.0    0.010000    0.037201 -0.003064  0.000326                  41       0.021634 0.013234
  FCEL        0.011197    0.003400  4.633696e-03     0.109900 0.002501 1.644582e+06   4113.0    0.004900    0.000000  0.005299 -0.003284                 110       0.011197 0.013233
   STM        0.012187    0.001578  6.920924e-05     0.080002 0.001113 2.159062e+07  24026.0    0.010002    0.065002  0.000139 -0.000138                 129       0.012187 0.013225
  AAOI        0.007782    0.002071  2.327331e-03     0.455002 0.001896 1.920366e+07  36401.0    0.000000    0.099991  0.002787  0.002722                 142       0.007782 0.013221
  LRCX        0.014684    0.001581 -1.068764e-03     0.889984 0.001282 1.207322e+07  15480.0    0.000000    0.495087 -0.001339  0.002758                 145       0.014684 0.013219
   STM        0.010228    0.001335 -1.242462e-03     0.165001 0.001147 1.530822e+07  17561.0    0.000000    0.074997 -0.001242  0.003189                 145       0.010228 0.013219
  MRVL        0.009547    0.001839 -1.419800e-04     0.929993 0.001813 3.610859e+07  65455.0    0.539978    0.350006 -0.000709  0.004671                 122       0.009547 0.013210
  AXTI        0.005389    0.003508  1.489330e-03     0.230003 0.003628 4.987991e+06  18098.0    0.035004    0.074997  0.001401  0.004794                 120       0.005389 0.013207
    ON        0.010172    0.002743  2.508051e-03     0.629997 0.003766 1.020986e+07  38449.0    0.075996    0.250000  0.001216  0.006077                  22       0.010172 0.013188
   ARM        0.008195    0.001539  2.711864e-03     1.429901 0.001502 1.202790e+07  18061.0    0.250000    0.179901  0.003283  0.001191                 141       0.008195 0.013185
   STI        0.009306    0.006526 -6.401149e-03     0.090000 0.006749 5.407828e+04    365.0    0.000000    0.000000  0.000716  0.018578                  43       0.009306 0.013181
  HYLN        0.018898    0.002919 -4.702227e-03     0.040000 0.004806 2.726066e+06  13102.0    0.000000    0.010000 -0.004702  0.000000                 103       0.018898 0.013179
  AMPG        0.018821    0.005073 -3.077081e-03     0.084600 0.007257 2.401528e+06  17429.0    0.000000    0.060000 -0.001253 -0.016656                  39       0.018821 0.013162
  FCEL        0.007876    0.004098  7.721122e-03     0.174999 0.002553 5.929305e+06  15138.0    0.000000    0.000000  0.010619  0.003515                 142       0.007876 0.013154
    ON        0.016345    0.001642  3.803093e-04     0.339996 0.001788 1.359776e+07  24316.0    0.104996    0.189995  0.000127  0.005307                 125       0.016345 0.013145
  HYLN        0.013312    0.001503  7.837170e-04     0.025000 0.002490 4.935214e+06  12291.0    0.000000    0.020000  0.000815 -0.000782                 115       0.013312 0.013144
  FCEL        0.008318    0.004541 -4.361116e-03     0.120001 0.002991 2.753703e+06   8235.0    0.020000    0.000000 -0.004795  0.009730                 145       0.008318 0.013141
   STM        0.008694    0.001410  8.286955e-04     0.099998 0.001126 1.426678e+07  16063.0    0.040001    0.000000  0.001078  0.005133                 143       0.008694 0.013136
  TSEM        0.020138    0.003772  0.000000e+00     0.000000 0.003358 1.980530e+05    665.0    0.000000    0.000000  0.000000  0.005011                 115       0.020138 0.013130
  FCEL        0.017225    0.002867  8.889712e-04     0.049900 0.003300 6.335231e+06  20904.0    0.019800    0.010000  0.000889  0.001332                 118       0.017225 0.013125
   STM        0.006250    0.002560 -2.439690e-03     0.270004 0.002317 1.502425e+07  34806.0    0.090004    0.000000 -0.002440  0.006978                  24       0.006250 0.013120
  NXTS        0.000000    0.011905  4.494852e-03     0.028100 0.014548 1.642795e+05   2390.0    0.000000    0.000000 -0.015397  0.003147                  90       0.000000 0.013117
  BTGO        0.005217    0.007138 -5.190348e-03     0.030000 0.006885 3.657301e+05   2518.0    0.000000    0.000000 -0.003466  0.001742                  31       0.005217 0.013104
  VELO        0.010216    0.003738  2.793922e-03     0.070002 0.002753 3.256150e+06   8965.0    0.005001    0.005001  0.002794 -0.005312                 131       0.010216 0.013098
  AXTI        0.010672    0.002377 -1.371151e-03     0.245804 0.002223 1.069398e+07  23773.0    0.010002    0.125801 -0.002055  0.000250                 145       0.010672 0.013091
  PRIM        0.023389    0.003573  6.396316e-03     0.599998 0.003792 7.509082e+06  28472.0    0.099998    0.000000  0.006268  0.018453                  41       0.023389 0.013077
   STM        0.006866    0.002599  1.439056e-03     0.169998 0.002442 2.221740e+07  54263.0    0.004997    0.059303  0.001430 -0.000611                  29       0.006866 0.013068
   STM        0.008973    0.001336  0.000000e+00     0.110001 0.001118 1.818293e+07  20322.0    0.099998    0.010002 -0.000276  0.005832                 144       0.008973 0.013066
  AAOI        0.004006    0.002619 -3.582001e-04     0.510010 0.002648 9.366366e+06  24806.0    0.135010    0.320007 -0.000358  0.001828                 105       0.004006 0.013062
  CRDO        0.026798    0.002059 -1.467056e-03     0.809998 0.003090 4.974952e+06  15375.0    0.099976    0.315002 -0.001467 -0.008025                  96       0.026798 0.013060
  AXTI        0.005977    0.002089 -5.600871e-04     0.249901 0.002235 5.756975e+06  12866.0    0.104996    0.099899 -0.001554 -0.007109                 130       0.005977 0.013049
  MRVL        0.010070    0.001810 -1.527668e-03     1.109985 0.001944 3.602217e+07  70033.0    0.139984    0.540009 -0.001528 -0.000729                 103       0.010070 0.013042
  LRCX        0.014259    0.001451  3.178693e-03     1.250000 0.001231 1.307357e+07  16100.0    0.019989    0.059998  0.003179  0.004543                 141       0.014259 0.013042
  FCEL        0.011864    0.002895 -4.393774e-04     0.110001 0.002310 3.252370e+06   7514.0    0.059999    0.040001  0.000435 -0.006767                 131       0.011864 0.013019
  VELO        0.004850    0.002470 -4.616911e-04     0.094999 0.001951 2.025767e+07  39527.0    0.000000    0.084999  0.000000  0.010266                 127       0.004850 0.013016
    ON        0.016289    0.001749 -1.373178e-03     0.320503 0.001720 5.609785e+07  96468.0    0.083000    0.075005 -0.001586 -0.001057                 103       0.016289 0.013007
    ON        0.019402    0.001368  0.000000e+00     0.250000 0.001831 1.179953e+07  21606.0    0.180000    0.070000 -0.000085  0.001867                 123       0.019402 0.013004
   STM        0.008416    0.001425  5.521937e-04     0.139999 0.000914 3.865963e+07  35316.0    0.094994    0.005005  0.000898 -0.000689                 126       0.008416 0.012993
  TSEM        0.021182    0.002803  0.000000e+00     0.000000 0.002880 4.202074e+05   1210.0    0.000000    0.000000  0.000000 -0.002621                 125       0.021182 0.012949
  AXTI        0.002301    0.001871  3.678295e-03     0.529999 0.002697 3.179952e+07  85753.0    0.149002    0.080002  0.003678  0.001598                 107       0.002301 0.012935
  FCEL        0.007435    0.004090  4.378384e-04     0.077002 0.002666 7.443517e+06  19847.0    0.055000    0.012001  0.000438  0.006386                 143       0.007435 0.012898
  HYLN        0.012520    0.003695  2.352920e-03     0.025000 0.002938 1.979720e+06   5816.0    0.010000    0.000000  0.002353 -0.005448                 131       0.012520 0.012897
   ARM        0.002876    0.001232 -6.446498e-04     1.279999 0.001601 1.790220e+07  28664.0    0.269989    0.770020 -0.000296 -0.002280                 105       0.002876 0.012889
  AXTI        0.016258    0.004623 -2.504163e-03     0.471100 0.005456 2.782535e+06  15181.0    0.261101    0.000000 -0.003514 -0.004996                  40       0.016258 0.012887
  TSEM        0.018506    0.003840 -3.088178e-03     1.929993 0.003571 2.316954e+06   8274.0    0.217804    0.820007 -0.003184  0.001182                  35       0.018506 0.012873
  AXTI        0.006714    0.002414  6.220833e-04     0.199997 0.002177 7.635139e+06  16618.0    0.070000    0.079994  0.000000  0.000996                 142       0.006714 0.012861
  TSEM        0.020282    0.002135  0.000000e+00     0.000000 0.002563 4.073168e+05   1044.0    0.000000    0.000000  0.000000 -0.002268                 128       0.020282 0.012843
  AAOI        0.007551    0.001984 -1.240276e-03     0.436798 0.001677 1.474700e+07  24724.0    0.121994    0.124893  0.000131  0.003807                 133       0.007551 0.012837
   STM        0.010575    0.002761 -3.196314e-03     0.440002 0.002410 1.790250e+07  43143.0    0.050003    0.155006 -0.003196 -0.003332                  26       0.010575 0.012837
  HYLN        0.014902    0.003269  5.520481e-03     0.035000 0.004554 9.838452e+05   4480.0    0.000000    0.000000  0.003937 -0.001566                 104       0.014902 0.012836
   ARM        0.002674    0.001853  8.337638e-04     0.709900 0.001500 8.787885e+06  13185.0    0.314911    0.084991  0.000955  0.001575                 116       0.002674 0.012832
  BTGO        0.007055    0.004583  1.766825e-03     0.030000 0.005450 1.073996e+06   5853.0    0.010000    0.010000  0.002652 -0.013913                  40       0.007055 0.012823
  AXTI        0.005907    0.002098  4.354773e-04     0.209999 0.002124 1.142267e+07  24265.0    0.044998    0.129997  0.001307 -0.005382                 131       0.005907 0.012805
  HYLN        0.012520    0.003375  7.674083e-04     0.035000 0.004325 2.044468e+06   8843.0    0.000000    0.030100  0.002353  0.000000                 105       0.012520 0.012803
  MRVL        0.010515    0.001776  6.036034e-04     0.649811 0.001765 3.851860e+07  68000.0    0.019897    0.460114  0.000907  0.001976                 120       0.010515 0.012803
   STM        0.009949    0.001453 -1.242014e-03     0.110001 0.000961 2.724627e+07  26196.0    0.010002    0.010002 -0.001518 -0.001242                 127       0.009949 0.012793
  FCEL        0.009645    0.001405  8.778995e-04     0.070000 0.002692 4.946056e+06  13316.0    0.020000    0.030001  0.000878  0.007508                 123       0.009645 0.012757
  AMPG        0.017544    0.005138 -7.462679e-03     0.070000 0.007848 1.997022e+06  15672.0    0.000000    0.010000 -0.007463 -0.014815                  38       0.017544 0.012752
    MU        0.019881    0.002563  1.814925e-05     3.069946 0.003378 3.059963e+07 103364.0    0.929932    2.119995  0.000209  0.005882                  43       0.019881 0.012741
  FCEL        0.005236    0.001951  4.822248e-03     0.150000 0.002324 4.987664e+06  11591.0    0.000000    0.040100  0.004822  0.008811                 125       0.005236 0.012736
  PRIM        0.013050    0.002902  2.329467e-03     0.235001 0.003646 5.334473e+06  19451.0    0.000000    0.040001  0.002869  0.005031                 141       0.013050 0.012734
   ARM        0.006235    0.001742  1.053866e-03     1.235779 0.001416 9.265488e+06  13120.0    0.305786    0.539978  0.001412  0.001947                 146       0.006235 0.012734
  LRCX        0.014540    0.001062 -3.931639e-04     0.585022 0.001239 8.147052e+06  10093.0    0.270020    0.170013 -0.000163  0.001685                 124       0.014540 0.012724
  PRIM        0.011784    0.003112 -1.960213e-03     0.525002 0.003390 2.288899e+07  77596.0    0.000000    0.360001 -0.002019  0.005385                 144       0.011784 0.012717
  LRCX        0.012124    0.001234 -6.490608e-04     0.519989 0.001229 9.053903e+06  11127.0    0.250000    0.029999  0.000214  0.001219                 126       0.012124 0.012702
  AXTI        0.005464    0.002233 -1.116397e-03     0.205002 0.001963 2.068557e+07  40615.0    0.049995    0.065002 -0.000744  0.001181                 134       0.005464 0.012700
  BTGO        0.004398    0.004732  8.803019e-04     0.010000 0.005209 3.198227e+05   1666.0    0.005000    0.000000  0.002645 -0.006119                  41       0.004398 0.012694
  HYLN        0.012520    0.003124  1.567359e-03     0.025000 0.004003 1.207524e+06   4834.0    0.010000    0.005000 -0.000782  0.001567                 107       0.012520 0.012694
   STM        0.009781    0.001396  8.573574e-04     0.110001 0.001147 1.461448e+07  16770.0    0.037994    0.010002  0.000581  0.005236                 142       0.009781 0.012692
   ARM        0.006643    0.001648 -7.824345e-04     1.029999 0.001420 1.692182e+07  24025.0    0.490021    0.250000 -0.000863  0.005594                 144       0.006643 0.012684
   ARM        0.009013    0.001424 -4.058276e-04     0.620026 0.001845 4.703246e+06   8676.0    0.070007    0.400024  0.000379  0.001841                 137       0.009013 0.012666
  HYLN        0.015576    0.004954  6.269586e-03     0.069600 0.008294 4.072622e+06  33780.0    0.019600    0.010000  0.005482 -0.005422                  78       0.015576 0.012663
  FCEL        0.016921    0.005208 -1.025752e-02     0.260700 0.005664 3.654830e+06  20700.0    0.015699    0.000000 -0.010258 -0.014384                  61       0.016921 0.012648
  AXTI        0.007466    0.004532 -1.892639e-03     0.409904 0.005060 4.614519e+06  23351.0    0.219902    0.029999  0.001067  0.008727                  45       0.007466 0.012644
  LRCX        0.014100    0.001082  3.795553e-04     1.009888 0.001290 1.046932e+07  13507.0    0.459991    0.409973 -0.000732  0.002637                 122       0.014100 0.012644
  HYLN        0.012520    0.002615  1.567359e-03     0.025000 0.003384 3.342377e+06  11309.0    0.010000    0.005000  0.001567  0.000000                 110       0.012520 0.012643
   STM        0.008305    0.002584  2.046301e-03     0.159996 0.002427 1.474802e+07  35789.0    0.010002    0.000000  0.001636 -0.004473                  28       0.008305 0.012630
  SNDK        0.008230    0.005255  6.032253e-04    11.439941 0.004350 7.537147e+06  32790.0    6.209595    4.010010  0.000462 -0.016638                  58       0.008230 0.012609
  VELO        0.004551    0.005302  2.276317e-04     0.230001 0.004481 3.676313e+06  16472.0    0.065001    0.160000 -0.000227 -0.022029                  72       0.004551 0.012606
  HYLN        0.011728    0.003312 -4.688626e-04     0.029900 0.004148 8.461324e+05   3510.0    0.012000    0.014900  0.000782  0.003925                 106       0.011728 0.012603
  LRCX        0.011902    0.001407  9.735912e-04     0.639893 0.001241 9.353878e+06  11606.0    0.279907    0.000000  0.001271  0.005433                 143       0.011902 0.012598
  LRCX        0.014637    0.001296  7.466168e-04     0.449982 0.001272 1.292364e+07  16434.0    0.174988    0.000000  0.000774  0.002816                 116       0.014637 0.012581
  HYLN        0.013276    0.005806 -1.310184e-02     0.085000 0.004007 1.254572e+07  50265.0    0.000000    0.000100 -0.013102 -0.011500                  93       0.013276 0.012575
  MRVL        0.009064    0.001699 -1.063089e-03     0.619812 0.001820 3.498991e+07  63684.0    0.064911    0.254913 -0.000904  0.002347                 124       0.009064 0.012575
   ARM        0.005774    0.001601  3.239384e-04     0.480011 0.001445 1.228172e+07  17753.0    0.359985    0.000000  0.000358  0.003506                 143       0.005774 0.012564
   ARM        0.003333    0.001294 -2.403108e-04     0.669983 0.001667 7.277100e+06  12131.0    0.000000    0.580597  0.000594  0.001254                 122       0.003333 0.012554
  AMPG        0.009950    0.004833 -1.242264e-03     0.049900 0.008428 2.024721e+06  17065.0    0.020000    0.019900  0.001220 -0.016995                  37       0.009950 0.012546
  BTGO        0.007874    0.005701 -6.086930e-03     0.040000 0.006488 6.365963e+05   4130.0    0.000000    0.005000 -0.006950 -0.015945                  34       0.007874 0.012502
  FCEL        0.016555    0.002698  4.212915e-03     0.100000 0.002459 4.035867e+06   9924.0    0.004999    0.000000  0.003768 -0.011135                 109       0.016555 0.012488
  FCEL        0.012304    0.003064  8.847512e-04     0.104700 0.002233 8.295387e+06  18521.0    0.039900    0.044699  0.000885 -0.006982                 130       0.012304 0.012482
  FCEL        0.005236    0.002295 -1.308360e-03     0.040001 0.002843 3.187185e+06   9061.0    0.010000    0.000000  0.000874 -0.001308                 104       0.005236 0.012468
   STM        0.008694    0.000664 -1.240578e-03     0.120003 0.000849 9.086698e+07  77117.0    0.029999    0.000000 -0.000965 -0.001928                 122       0.008694 0.012458
  AMPG        0.001235    0.010944  3.681066e-03     0.030001 0.009048 5.221956e+05   4725.0    0.000000    0.000000 -0.001209  0.013631                  28       0.001235 0.012427
  AMPG        0.006494    0.002159  1.190831e-04     0.050000 0.003286 2.200693e+06   7232.0    0.049100    0.000000  0.000781 -0.006609                 124       0.006494 0.012425
  HYLN        0.015029    0.002117 -2.472613e-03     0.020300 0.002226 1.156803e+06   2575.0    0.004500    0.000000 -0.004031 -0.002473                 117       0.015029 0.012417
   ARM        0.001637    0.001358 -1.634818e-03     0.959900 0.001757 7.197663e+06  12649.0    0.000000    0.349884 -0.001795 -0.003077                 103       0.001637 0.012415
  TSEM        0.018506    0.002486  0.000000e+00     0.000000 0.003436 2.694790e+05    926.0    0.000000    0.000000 -0.001089  0.001603                 120       0.018506 0.012405
   ARM        0.002580    0.001232 -5.908135e-04     0.399994 0.001680 4.588172e+06   7709.0    0.179993    0.000000 -0.001020 -0.004438                 104       0.002580 0.012404
  SNDK        0.009514    0.001990 -1.188466e-03     9.349854 0.002049 1.126629e+07  23088.0    0.974854    6.000000 -0.001411 -0.004985                 102       0.009514 0.012395
  LRCX        0.013358    0.001051  1.492464e-03     0.709991 0.001331 2.120742e+07  28228.0    0.000000    0.160004  0.001119  0.001262                 121       0.013358 0.012372
  LRCX        0.012341    0.001245  2.227325e-03     1.220001 0.001235 2.147275e+07  26523.0    0.368988    0.029999  0.002173  0.002125                 125       0.012341 0.012366
  AXTI        0.004025    0.002122  1.343437e-03     0.228195 0.003042 7.878171e+06  23969.0    0.029999    0.088196  0.001242  0.001588                 105       0.004025 0.012364
  HYLN        0.016368    0.004956  7.644153e-04     0.045000 0.007643 7.957976e+06  60824.0    0.035000    0.005100 -0.000779  0.000000                  79       0.016368 0.012350
   STM        0.007999    0.000805  4.138904e-04     0.089996 0.000891 1.602174e+07  14273.0    0.059998    0.000000  0.000552 -0.001927                 109       0.007999 0.012345
  HYLN        0.003655    0.009394 -7.304073e-04     0.029900 0.007787 5.853653e+06  45582.0    0.014900    0.010000  0.001420 -0.036620                  58       0.003655 0.012335
  HYLN        0.019164    0.004281  2.727239e-03     0.027400 0.006021 1.704810e+06  10264.0    0.000000    0.010000  0.003750  0.001942                  82       0.019164 0.012330
  FLNC        0.020339    0.002606  4.475198e-04     0.039999 0.002805 8.732096e+06  24495.0    0.000099    0.030001  0.000448  0.001806                 103       0.020339 0.012320
  AXTI        0.005272    0.002886 -8.748298e-04     0.219994 0.003141 3.806516e+06  11958.0    0.129997    0.018295 -0.000875  0.000590                 104       0.005272 0.012311
  LRCX        0.014375    0.001060 -1.273164e-03     0.654999 0.001260 1.214670e+07  15306.0    0.184998    0.000000 -0.000271  0.001875                 123       0.014375 0.012303
   STM        0.007096    0.000692  4.824377e-04     0.055000 0.000969 1.705455e+07  16522.0    0.005005    0.014999  0.000482 -0.000895                 107       0.007096 0.012299
  HYLN        0.014107    0.002144  1.569895e-03     0.025000 0.002090 1.943998e+06   4063.0    0.000000    0.015000  0.001570  0.000031                 119       0.014107 0.012283
  MRVL        0.006903    0.001605  1.346685e-03     0.650024 0.001772 3.567940e+07  63234.0    0.270111    0.000000  0.000939  0.001915                 126       0.006903 0.012270
  TSEM        0.021813    0.001659 -2.470353e-04     0.070007 0.003621 7.739138e+05   2802.0    0.000000    0.000000  0.001856 -0.004532                 102       0.021813 0.012269
  MRVL        0.008831    0.001827  2.167925e-03     0.790009 0.001782 5.380092e+07  95893.0    0.089996    0.090088  0.001670  0.002988                 121       0.008831 0.012268
  FLNC        0.012091    0.006125 -1.129064e-02     0.284899 0.005979 8.327287e+06  49785.0    0.000000    0.029900 -0.011728 -0.005841                  35       0.012091 0.012260
  AMPG        0.004394    0.006786  5.681828e-03     0.071700 0.005447 6.702160e+05   3651.0    0.026700    0.000000  0.005682 -0.016667                  53       0.004394 0.012250
  FLNC        0.014818    0.005066 -6.730711e-04     0.070000 0.005529 3.583768e+06  19816.0    0.055000    0.000000 -0.000673 -0.014384                  39       0.014818 0.012240
  AAOI        0.010698    0.001102  1.668241e-03     0.653900 0.001157 3.317166e+07  38377.0    0.000000    0.399994  0.001405  0.001997                 121       0.010698 0.012235
  BTGO        0.001739    0.005294  3.490398e-03     0.040000 0.006372 1.533715e+06   9773.0    0.010000    0.010000  0.006124 -0.003466                  35       0.001739 0.012232
  MRVL        0.008152    0.001618  1.384258e-03     0.799988 0.001813 3.317727e+07  60163.0    0.409973    0.000000  0.001384  0.006511                 123       0.008152 0.012224
  AAOI        0.007222    0.001350 -2.174660e-03     0.547501 0.001061 2.276529e+07  24164.0    0.024094    0.190002 -0.001830  0.002637                 127       0.007222 0.012223
  AAOI        0.012118    0.001007  1.578984e-03     0.350006 0.001219 2.853301e+07  34776.0    0.029999    0.080002  0.002150  0.001381                 120       0.012118 0.012220
  AAOI        0.002096    0.003777  6.776104e-04     0.399994 0.003305 8.963838e+06  29627.0    0.195007    0.099991  0.000490 -0.002676                  91       0.002096 0.012215
   ARM        0.006133    0.001603  1.655925e-03     0.812622 0.001475 8.002016e+06  11804.0    0.140106    0.059998  0.002049  0.002862                 142       0.006133 0.012210
  AXTI        0.001715    0.002930  3.072763e-03     0.419998 0.002577 1.746584e+07  45013.0    0.139999    0.029999  0.002334 -0.004635                 110       0.001715 0.012208
  PURR        0.002384    0.001612 -1.784579e-03     0.024899 0.001443 1.644164e+07  23725.0    0.004900    0.005000 -0.001785 -0.001190                 127       0.002384 0.012203
  VELO        0.020344    0.005235 -6.293307e-03     0.139900 0.004989 3.205638e+06  15992.0    0.000000    0.000000 -0.006293 -0.004053                  61       0.020344 0.012176
  TSEM        0.023873    0.003357  5.190342e-03     2.259979 0.004303 1.035631e+06   4456.0    0.049988    0.750000  0.005137  0.001275                  78       0.023873 0.012156
   STM        0.009252    0.000622 -5.520413e-04     0.215004 0.000813 8.448132e+07  68657.0    0.105003    0.070000 -0.000552 -0.002342                 123       0.009252 0.012119
  HYLN        0.006205    0.003372  7.852641e-03     0.060000 0.002115 1.235464e+07  26124.0    0.009900    0.000000  0.008643  0.006275                 125       0.006205 0.012094
  AXTI        0.004207    0.003072 -6.803179e-04     0.180000 0.003587 4.114110e+06  14758.0    0.025002    0.099998 -0.000031  0.005351                 122       0.004207 0.012085
  AXTI        0.006339    0.002335 -4.969058e-04     0.230003 0.002187 9.670799e+06  21154.0    0.040001    0.150002  0.000373  0.002992                 143       0.006339 0.012068
  VELO        0.007409    0.002051 -2.315309e-04     0.050001 0.002055 1.462589e+06   3006.0    0.000000    0.045000  0.002088 -0.003001                 103       0.007409 0.012063
  AMPG        0.005229    0.005079 -3.903404e-03     0.050000 0.004191 5.992316e+06  25111.0    0.000000    0.020100 -0.005202 -0.016106                 115       0.005229 0.012060
  AXTI        0.017475    0.005519 -2.328494e-03     0.370003 0.005807 8.295329e+06  48170.0    0.004997    0.170006 -0.002983 -0.014224                  38       0.017475 0.012060
  FCEL        0.013796    0.004267  3.296737e-03     0.150700 0.003843 3.940073e+06  15141.0    0.020699    0.055000  0.002415 -0.010620                  85       0.013796 0.012056
  MRVL        0.001998    0.004024  3.733231e-03     2.020020 0.004218 5.718897e+07 241245.0    0.330017    0.610016  0.003907  0.019057                  32       0.001998 0.012055
  PURR        0.005981    0.001640  0.000000e+00     0.015000 0.001586 6.592302e+06  10456.0    0.010000    0.005000  0.000000 -0.005354                 131       0.005981 0.012049
  BTGO        0.004792    0.006449  4.326665e-03     0.024900 0.008930 2.003380e+05   1789.0    0.000000    0.000000  0.008709 -0.005181                  25       0.004792 0.012025
  HYLN        0.011264    0.006776 -1.418472e-03     0.050000 0.007065 3.835523e+06  27099.0    0.010000    0.030000 -0.005650  0.015873                  49       0.011264 0.012017
  FCEL        0.003483    0.004160  2.346443e-03     0.105000 0.002784 7.604603e+06  21173.0    0.039999    0.011299  0.003939  0.015386                 144       0.003483 0.012010
  VELO        0.011786    0.005652 -9.207273e-03     0.260000 0.004357 5.081525e+06  22142.0    0.055000    0.000000 -0.009207 -0.006530                  69       0.011786 0.011999
  HYLN        0.006865    0.011894 -3.799407e-03     0.045000 0.010381 1.454741e+06  15102.0    0.020000    0.000000 -0.000762 -0.003815                  68       0.006865 0.011998
  CRDO        0.028194    0.002077 -1.190415e-03     0.989990 0.002477 9.231304e+06  22862.0    0.179993    0.489990 -0.000726 -0.002823                 100       0.028194 0.011997
  AAOI        0.009399    0.001125 -1.964814e-04     0.260986 0.001034 1.988620e+07  20554.0    0.181000    0.049988 -0.000555  0.004849                 124       0.009399 0.011991
   ARM        0.002970    0.001155  5.422197e-04     0.556580 0.001615 5.885841e+06   9504.0    0.354980    0.000000  0.000361  0.002574                 123       0.002970 0.011991
  FLNC        0.008929    0.005344  5.385948e-03     0.139900 0.005490 1.121039e+07  61550.0    0.010000    0.009901  0.005837  0.003135                  40       0.008929 0.011951
  AMPG        0.008615    0.002415 -6.622668e-04     0.030000 0.003749 1.006062e+06   3772.0    0.000000    0.025000 -0.003303 -0.008541                 122       0.008615 0.011948
  AXTI        0.014439    0.005422 -8.166586e-03     0.915001 0.005878 4.827915e+06  28379.0    0.170006    0.055000 -0.007791 -0.009807                  37       0.014439 0.011926
  BTGO        0.017821    0.002106 -1.633745e-03     0.014600 0.004308 2.430149e+05   1047.0    0.005500    0.000000 -0.001634 -0.005206                  60       0.017821 0.011908
  AXTI        0.009022    0.005241  7.412455e-03     0.790001 0.005294 5.165516e+06  27345.0    0.040100    0.129997  0.007172 -0.002464                  41       0.009022 0.011875
  BTGO        0.004080    0.004516 -6.204502e-05     0.009900 0.004898 4.377026e+05   2144.0    0.002847    0.006700  0.001197  0.003848                  43       0.004080 0.011855
